name,type,status,latitude,longitude,address,country,zip,timeZone
DGE4,Delivery Station,Active,32.14863,-81.17594,"1500 Crossgate Road, Port Wentworth, GA",United States,31407,America/New_York (UTC:-04:00)
DGE7,Delivery Station,Active,33.6228,-84.31905,"2125 Anvil Block Rd, Forest Park, GA",United States,30294,America/New_York (UTC:-04:00)
DGE9,Delivery Station,Active,34.14175,-83.9643,"5000 Lanier Islands Pkwy, Buford, GA",United States,30518,America/New_York (UTC:-04:00)
DGI1,Delivery Station,Active,39.58828,-75.65706,"2421 Bear Corbitt Road, New Castle, DE",United States,19720,America/New_York (UTC:-04:00)
DGI3,Delivery Station,Active,39.72924,-75.60744,"851 Boxwood Road, Wilmington, DE",United States,19804,America/New_York (UTC:-04:00)
DGR3,Delivery Station,Active,42.53988,-83.04216,"33600 Mound Road, Sterling Heights, MI",United States,48310,America/Detroit (UTC:-04:00)
DGR6,Delivery Station,Active,42.89083,-85.638,"3951 Trade Drive Southeast, Grand Rapids, MI",United States,49508,America/Detroit (UTC:-04:00)
DGR8,Delivery Station,Active,43.02864,-85.75104,"3194-3384 4 Mile Road NW, Walker, MI",United States,49544,America/Detroit (UTC:-04:00)
DGT2,Delivery Station,Active,33.94704,-84.1453,"4000 Venture Dr, Duluth, GA",United States,30096,America/New_York (UTC:-04:00)
DGT8,Delivery Station,Active,34.11526,-84.20558,"6020 Shiloh Road, Alpharetta, GA",United States,30005,America/New_York (UTC:-04:00)
DHI2,Delivery Station,Active,21.32125,-157.88971,"2101 Auiki Street, Honolulu, HI",United States,96819,Pacific/Honolulu (UTC:-10:00)
DHO3,Delivery Station,Active,29.92083,-95.53792,"9155 Derrington Road, Houston, TX",United States,77064,America/Chicago (UTC:-05:00)
DHO7,Delivery Station,Active,29.77949,-95.85514,"28420 West Ten Boulevard, Katy, TX",United States,77494,America/Chicago (UTC:-05:00)
DHO8,Delivery Station,Active,29.94132,-95.54967,"11311 North Gessner Rd, Houston, TX",United States,77064,America/Chicago (UTC:-05:00)
DHT4,Delivery Station,Active,29.94853,-95.65384,"15302 Cypress N. Houston Rd, Cypress, TX",United States,77429,America/Chicago (UTC:-05:00)
DHX1,Delivery Station,Active,29.59956,-95.3773,"3031 South Sam Houston Parkway East, Houston, TX",United States,77047,America/Chicago (UTC:-05:00)
DHX3,Delivery Station,Active,29.64784,-95.61109,"12900 West Airport Boulevard, Sugar Land, TX",United States,77478,America/Chicago (UTC:-05:00)
DHX4,Delivery Station,Active,30.08974,-95.51394,"22300 Northcrest DR, Spring, TX",United States,77389,America/Chicago (UTC:-05:00)
DIA3,Delivery Station,Active,41.6777,-93.77634,"1301 South East Gateway Drive, Grimes, IA",United States,50111,America/Chicago (UTC:-05:00)
DIA4,Delivery Station,Active,41.63267,-91.48841,"2500 Heinz Road, Iowa City, IA",United States,52240,America/Chicago (UTC:-05:00)
DIA5,Delivery Station,Active,41.6715,-93.56711,"7310 SE Crosswinds Dr, Ankeny, IA",United States,50021,America/Chicago (UTC:-05:00)
DIB5,Delivery Station,Active,32.65368,-116.95876,"860 Harold Place, Chula Vista, CA",United States,91914,America/Los_Angeles (UTC:-07:00)
DIB6,Delivery Station,Active,34.08329,-117.23501,"1895 Marigold Ave, Redlands, CA",United States,92374,America/Los_Angeles (UTC:-07:00)
DIB7,Delivery Station,Active,32.65602,-116.96721,"2311 Boswell Rd, Chula Vista, CA",United States,91914,America/Los_Angeles (UTC:-07:00)
DID2,Delivery Station,Active,43.54136,-116.17477,"6752 South Business Way, Boise, ID",United States,83716,America/Boise (UTC:-06:00)
DID3,Delivery Station,Active,43.60723,-116.4245,"2660 West Fred Smith Street, Meridian, ID",United States,83642,America/Boise (UTC:-06:00)
DII3,Delivery Station,Active,39.90491,-86.25309,"8325 N Norfolk St, Indianapolis, IN",United States,46268,America/Indiana/Indianapolis (UTC:-04:00)
DII4,Delivery Station,Active,41.44216,-87.33175,"9751 Massachusetts Drive, Crown Point, IN",United States,46307,America/Chicago (UTC:-05:00)
DIL3,Delivery Station,Active,41.79859,-87.7123,"3507 West 51st Street, Chicago, IL",United States,60632,America/Chicago (UTC:-05:00)
DIL5,Delivery Station,Active,41.87556,-88.25269,"808 Discovery Drive, West Chicago, IL",United States,60183,America/Chicago (UTC:-05:00)
DIL7,Delivery Station,Active,42.01753,-87.72003,"3609-3641 West Howard Street, Skokie, IL",United States,60077,America/Chicago (UTC:-05:00)
DIN3,Delivery Station,Active,41.75001,-86.32561,"5545 Chet Waggoner Court, South Bend, IN",United States,46628,America/Indiana/Indianapolis (UTC:-04:00)
DIN4,Delivery Station,Active,39.59374,-86.05232,"1621 Collins Road, Greenwood, IN",United States,46143,America/Indiana/Indianapolis (UTC:-04:00)
DIN6,Delivery Station,Active,41.00614,-85.19676,"8610 Avionics Drive, Fort Wayne, IN",United States,46809,America/Indiana/Indianapolis (UTC:-04:00)
DIN8,Delivery Station,Active,39.81647,-85.9373,"7114 W. 200 N., Greenfield, IN",United States,46140,America/Indiana/Indianapolis (UTC:-04:00)
DJC5,Delivery Station,Active,36.87928,-121.40219,"1500 Citation Way, Hollister, CA",United States,95023,America/Los_Angeles (UTC:-07:00)
DJE1,Delivery Station,Active,40.51598,-74.42616,"8-B Court South, Edison, NJ",United States,8817,America/New_York (UTC:-04:00)
DJE2,Delivery Station,Active,39.8239,-75.2083,"1250 Forest Parkway, West Deptford, NJ",United States,8066,America/New_York (UTC:-04:00)
DJE3,Delivery Station,Active,39.77662,-75.3839,"2320 Center Square Road, Logan Township, NJ",United States,8085,America/New_York (UTC:-04:00)
DJE5,Delivery Station,Active,40.52369,-74.33243,"1145 King Georgeâs Post Road, Edison, NJ",United States,8837,America/New_York (UTC:-04:00)
DJE9,Delivery Station,Active,40.11735,-74.71871,"2471 Old York Rd, Bordentown, NJ",United States,8505,America/New_York (UTC:-04:00)
DJR1,Delivery Station,Active,40.88631,-74.0714,"200 and 250 Gregg Street, Lodi, NJ",United States,7644,America/New_York (UTC:-04:00)
DJR3,Delivery Station,Active,40.81736,-74.09758,"235 Veterans Blvd, Rutherford, NJ",United States,7070,America/New_York (UTC:-04:00)
DJR5,Delivery Station,Active,40.76733,-74.12625,"670 Belleville Turnpike, Kearny, NJ",United States,7032,America/New_York (UTC:-04:00)
DJT4,Delivery Station,Active,33.91534,-117.85044,"275 Valencia Ave, Brea, CA",United States,92823,America/Los_Angeles (UTC:-07:00)
DJT6,Delivery Station,Active,33.88286,-117.29426,"20920 Krameria Ave, Riverside, CA",United States,92518,America/Los_Angeles (UTC:-07:00)
DJW8,Delivery Station,Active,33.78963,-116.45684,"35750 Date Palm Dr, Cathedral City, CA",United States,92234,America/Los_Angeles (UTC:-07:00)
DJX1,Delivery Station,Active,30.43368,-81.57643,"11084 Cabot Commerce Circle, Jacksonville, FL",United States,32226,America/New_York (UTC:-04:00)
DJX2,Delivery Station,Active,30.25736,-81.7411,"4645 Blanding Boulevard, Jacksonville, FL",United States,32210,America/New_York (UTC:-04:00)
DJX3,Delivery Station,Active,30.42903,-81.64119,"250 Busch DR E, Jacksonville, FL",United States,32218,America/New_York (UTC:-04:00)
DJX4,Delivery Station,Active,30.32913,-81.50893,"450 General Doolittle Drive, Jacksonville, FL",United States,32225,America/New_York (UTC:-04:00)
DJZ2,Delivery Station,Active,40.82581,-74.06047,"600 Washington Avenue, Carlstadt, NJ",United States,7072,America/New_York (UTC:-04:00)
DJZ3,Delivery Station,Active,40.58023,-74.21447,"377 Roosevelt Avenue, Carteret, NJ",United States,7008,America/New_York (UTC:-04:00)
DJZ4,Delivery Station,Active,40.72001,-74.11656,"50 Central Avenue, Kearny, NJ",United States,7032,America/New_York (UTC:-04:00)
DJZ5,Delivery Station,Active,40.71438,-74.14888,"429 Delancy Street, Newark, NJ",United States,7105,America/New_York (UTC:-04:00)
DJZ6,Delivery Station,Active,40.60954,-74.25267,"1800 Lower Road, Linden, NJ",United States,7036,America/New_York (UTC:-04:00)
DJZ8,Delivery Station,Active,40.58615,-74.27598,"1 Paddock Street, Woodbridge, NJ",United States,7001,America/New_York (UTC:-04:00)
DKC3,Delivery Station,Active,34.17207,-80.95523,"131 and 141 Hobart Rd, Blythewood, SC",United States,29016,America/New_York (UTC:-04:00)
DKO1,Delivery Station,Active,42.51886,-71.51467,"151 and 153 Taylor Street, Littleton, MA",United States,1460,America/New_York (UTC:-04:00)
DKO6,Delivery Station,Active,42.56852,-71.77377,"135 Intervale Rd, Fitchburg, MA",United States,1420,America/New_York (UTC:-04:00)
DKO9,Delivery Station,Active,42.43211,-71.02016,"565 Squire Rd, Revere, MA",United States,2151,America/New_York (UTC:-04:00)
DKS3,Delivery Station,Active,38.93263,-94.79103,"10800 Mill Creek Road, Lenexa, KS",United States,66219,America/Chicago (UTC:-05:00)
DKY4,Delivery Station,Active,39.08503,-84.57637,"3191 Railside Ave, Cincinnati, OH",United States,45204,America/New_York (UTC:-04:00)
DKY5,Delivery Station,Active,38.07958,-84.48879,"1180 Newtown Pike, Lexington, KY",United States,40511,America/New_York (UTC:-04:00)
DKY6,Delivery Station,Active,38.1888,-85.72318,"1231-1243 Durrett Lane, Louisville, KY",United States,40213,America/New_York (UTC:-04:00)
DKY8,Delivery Station,Active,38.06886,-85.69768,"3208 E Blue Lick Rd, Shepherdsville, KY",United States,40165,America/New_York (UTC:-04:00)
DKY9,Delivery Station,Active,38.97968,-84.63568,"7435 Industrial RD, Florence, KY",United States,41042,America/New_York (UTC:-04:00)
DLA5,Delivery Station,Active,33.93788,-117.29741,"6250 Sycamore Canyon Boulevard, Riverside, CA",United States,92507,America/Los_Angeles (UTC:-07:00)
DLA8,Delivery Station,Active,33.91797,-118.32487,"2815 West El Segundo Boulevard, Hawthorne, CA",United States,90250,America/Los_Angeles (UTC:-07:00)
DLB2,Delivery Station,Active,30.38312,-91.05621,"11100 Honore Ln, Baton Rouge, LA",United States,70809,America/Chicago (UTC:-05:00)
DLD1,Delivery Station,Active,39.16862,-76.55222,"7659 Solley Road, Glen Burnie, MD",United States,21060,America/New_York (UTC:-04:00)
DLD7,Delivery Station,Active,38.95605,-76.83113,"10100 Willowdale Road, Lanham, MD",United States,20706,America/New_York (UTC:-04:00)
DLF1,Delivery Station,Active,26.49714,-81.81516,"NW Corner of Lee Rd./Alico Rd., Fort Myers, FL",United States,33912,America/New_York (UTC:-04:00)
DLI3,Delivery Station,Active,39.16794,-94.65314,"3950 Northwest Helena Road, Riverside, MO",United States,64150,America/Chicago (UTC:-05:00)
DLI4,Delivery Station,Active,38.76689,-90.03543,"3077 Gateway Commerce Center Drive South, Edwardsville, IL",United States,62025,America/Chicago (UTC:-05:00)
DLI5,Delivery Station,Active,38.74831,-90.0683,"5106 State Route 111, Pontoon Beach, IL",United States,62040,America/Chicago (UTC:-05:00)
DLI6,Delivery Station,Active,38.77263,-90.35836,"6201-6243 Aviator Drive, Hazelwood, MO",United States,63042,America/Chicago (UTC:-05:00)
DLI8,Delivery Station,Active,38.81517,-90.59023,"12000 Spencer Road, St. Peters, MO",United States,63376,America/Chicago (UTC:-05:00)
DLI9,Delivery Station,Active,38.54681,-90.46037,"655 Assembly Parkway, Fenton, MO",United States,63026,America/Chicago (UTC:-05:00)
DLN2,Delivery Station,Active,41.86172,-87.75565,"1400 South &  1500 South Laramie Avenue, Cicero, IL",United States,60804,America/Chicago (UTC:-05:00)
DLN3,Delivery Station,Active,42.13364,-87.99866,"1455 W Cellular DR, Arlington Heights, IL",United States,60004,America/Chicago (UTC:-05:00)
DLN4,Delivery Station,Active,41.70374,-87.59652,"10500 South Woodlawn Avenue, Chicago, IL",United States,60628,America/Chicago (UTC:-05:00)
DLN8,Delivery Station,Active,42.10389,-88.03145,"317 South Hicks Road, Palatine, IL",United States,60067,America/Chicago (UTC:-05:00)
DLR2,Delivery Station,Active,34.64646,-92.42038,"12401 I-30 Highway, Little Rock, AR",United States,72002,America/Chicago (UTC:-05:00)
DLT2,Delivery Station,Active,36.08299,-79.97553,"7929 National Service Road, Greensboro, NC",United States,27409,America/New_York (UTC:-04:00)
DLT3,Delivery Station,Active,35.40846,-80.69489,"413 Goodman Road, Concord, NC",United States,28027,America/New_York (UTC:-04:00)
DLT6,Delivery Station,Active,36.10829,-80.02759,"1610 Old Greensboro Road, Kernersville, NC",United States,27284,America/New_York (UTC:-04:00)
DLT7,Delivery Station,Active,36.05435,-79.60409,"6495 Franz Warner Parkway, Rock Creek, NC",United States,27377,America/New_York (UTC:-04:00)
DLT8,Delivery Station,Active,35.35642,-80.8253,"9817 Old Statesville Rd, Charlotte, NC",United States,28269,America/New_York (UTC:-04:00)
DLV2,Delivery Station,Active,36.23408,-115.1265,"1200 E Alexander Rd, North Las Vegas, NV",United States,89030,America/Los_Angeles (UTC:-07:00)
DLV3,Delivery Station,Active,39.61635,-119.87723,"9740 North Virginia Street, Reno, NV",United States,89506,America/Los_Angeles (UTC:-07:00)
DLV4,Delivery Station,Active,35.97611,-115.15256,"11500 Bermuda Rd, Henderson, NV",United States,89052,America/Los_Angeles (UTC:-07:00)
DLV7,Delivery Station,Active,36.19015,-115.13206,"650 E. Owens Ave., North Las Vegas, NV",United States,89030,America/Los_Angeles (UTC:-07:00)
DLX1,Delivery Station,Active,33.93718,-118.08018,"11811-11831 East Florence Avenue, Santa Fe Springs, CA",United States,90670,America/Los_Angeles (UTC:-07:00)
DLX5,Delivery Station,Active,34.1392,-118.27035,"4841 W San Fernando Rd, Los Angeles, CA",United States,90039,America/Los_Angeles (UTC:-07:00)
DLX7,Delivery Station,Active,33.80114,-118.02119,"6450 Katella Ave, Cypress, CA",United States,90630,America/Los_Angeles (UTC:-07:00)
DLX8,Delivery Station,Active,33.70952,-117.86216,"515 East Dyer Road, Santa Ana, CA",United States,92707,America/Los_Angeles (UTC:-07:00)
DLX9,Delivery Station,Active,33.98468,-118.39873,"5750 Mesmer Avenue, Los Angeles, CA",United States,90230,America/Los_Angeles (UTC:-07:00)
DMC3,Delivery Station,Active,39.05604,-94.85565,"4054 Powell Drive, Shawnee, KS",United States,66226,America/Chicago (UTC:-05:00)
DMC4,Delivery Station,Active,39.02362,-94.23482,"2400 NE Coronado DR, Blue Springs, MO",United States,64029,America/Chicago (UTC:-05:00)
DMD2,Delivery Station,Active,39.4515,-76.31606,"2203 Lakeside Boulevard, Edgewood, MD",United States,21040,America/New_York (UTC:-04:00)
DMD4,Delivery Station,Active,39.4084,-76.31482,"102 Fulfillment Drive, Edgewood, MD",United States,21040,America/New_York (UTC:-04:00)
DMD6,Delivery Station,Active,39.18175,-76.71688,"7226 Preston Gateway Drive, Lot 2R, and 7227 Preston Gateway Drive, Lot 5R, Hanover, MD",United States,21076,America/New_York (UTC:-04:00)
DMD8,Delivery Station,Active,38.61173,-76.9118,"9 Jay Gould Court & 65 Industrial Park Drive, Waldorf, MD",United States,20602,America/New_York (UTC:-04:00)
DMD9,Delivery Station,Active,38.87399,-76.72487,"1000 Prince Georges Blvd, Upper Marlboro, MD",United States,20774,America/New_York (UTC:-04:00)
DMF1,Delivery Station,Active,25.82648,-80.25819,"5600-5700 North West 37th Avenue, Miami, FL",United States,33142,America/New_York (UTC:-04:00)
DMF3,Delivery Station,Active,26.26399,-80.13817,"2800 North Andrews Avenue Extension, Pompano Beach, FL",United States,33064,America/New_York (UTC:-04:00)
DMF5,Delivery Station,Active,25.78518,-80.41182,"13450 NW 14th St, Miami, FL",United States,33182,America/New_York (UTC:-04:00)
DMF7,Delivery Station,Active,26.26773,-80.16677,"3150 NW 33rd St, Pompano Beach, FL",United States,33069,America/New_York (UTC:-04:00)
DMF8,Delivery Station,Active,27.88948,-82.67886,"13133 34th Street North, Clearwater, FL",United States,33762,America/New_York (UTC:-04:00)
DMH4,Delivery Station,Active,42.15508,-71.12122,"300 Dan Road, Canton, MA",United States,2021,America/New_York (UTC:-04:00)
DMH9,Delivery Station,Active,42.41403,-70.99983,"135 American Legion Highway, Revere, MA",United States,2151,America/New_York (UTC:-04:00)
DMI1,Delivery Station,Active,25.794,-80.41118,"1900 NW 132nd Place, Miami, FL",United States,33182,America/New_York (UTC:-04:00)
DMI7,Delivery Station,Active,26.6946,-80.14676,"6711 Belvedere Road, West Palm Beach, FL",United States,33413,America/New_York (UTC:-04:00)
DMI9,Delivery Station,Active,25.64301,-80.40784,"13320 SW 132nd Avenue, Miami, FL",United States,33183,America/New_York (UTC:-04:00)
DML2,Delivery Station,Active,43.11704,-88.23917,"N53 W24700 Corporate Circle, Sussex, WI",United States,53089,America/Chicago (UTC:-05:00)
DML3,Delivery Station,Active,44.28442,-88.50819,"W6331 Wally Way, Greenville, WI",United States,54942,America/Chicago (UTC:-05:00)
DML4,Delivery Station,Active,42.59923,-87.95594,"4250 120th Avenue, Kenosha, WI",United States,53114,America/Chicago (UTC:-05:00)
DML8,Delivery Station,Active,42.71091,-87.95949,"2000 & 2001 Grandview Parkway, Sturtevant, WI",United States,53177,America/Chicago (UTC:-05:00)
DMO1,Delivery Station,Active,28.46049,-81.43897,"7469 Kingspointe Parkway, Orlando, FL",United States,32819,America/New_York (UTC:-04:00)
DMO3,Delivery Station,Active,28.52741,-81.3992,"1216 S. Orange Blossom Trail,, Orlando, FL",United States,32805,America/New_York (UTC:-04:00)
DMO4,Delivery Station,Active,29.20483,-81.09296,"2400 Mason Avenue, Daytona Beach, FL",United States,32114,America/New_York (UTC:-04:00)
DMO6,Delivery Station,Active,26.37779,-80.11737,"700 Banyan Trail, Boca Raton, FL",United States,33431,America/New_York (UTC:-04:00)
DMP1,Delivery Station,Active,45.11887,-93.41719,"10750 89th Avenue North, Maple Grove, MN",United States,55369,America/Chicago (UTC:-05:00)
DMS2,Delivery Station,Active,44.84339,-93.14487,"3130 Lexington Ave, Eagan, MN",United States,55121,America/Chicago (UTC:-05:00)
DMS6,Delivery Station,Active,45.15847,-93.03836,"6985 21st Ave S, Centerville, MN",United States,55038,America/Chicago (UTC:-05:00)
DNA2,Delivery Station,Active,36.10109,-86.75482,"2960 Armory DR, Nashville, TN",United States,37204,America/Chicago (UTC:-05:00)
DNA4,Delivery Station,Active,35.23607,-89.95982,"3140 Victory Ridge CV, Memphis, TN",United States,38128,America/Chicago (UTC:-05:00)
DNA6,Delivery Station,Active,36.03393,-83.87627,"3001 Knoxville Center Dr, Knoxville, TN",United States,37924,America/New_York (UTC:-04:00)
DNH2,Delivery Station,Active,43.04651,-71.45697,"400 Quality Drive, Hooksett, NH",United States,3106,America/New_York (UTC:-04:00)
DNJ2,Delivery Station,Active,41.07177,-74.1727,"555 MacArthur Boulevard, Mahwah, NJ",United States,74,America/New_York (UTC:-04:00)
DNJ4,Delivery Station,Active,40.22711,-74.08682,"1251 Jumping Brook Rd, Tinton Falls, NJ",United States,7753,America/New_York (UTC:-04:00)
